question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,3,0.829245,doc_0003,doc_0003_chunk_001,X,손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,4,0.826729,doc_0154,doc_0154_chunk_001,X,"장관은 농업장관으로 자리를 옮겼으며 한때 경질설이 나돈 아디사이 보다라믹 교육장관은 유임됐다. 하원의장으로 선출된 포킨 파나쿤 전 내무장관 후임에는 경찰 출신 칫차이 와나사팃야 전 마약통제청장이 임명됐다. 칫차이 내무장관은 부총리직도 겸임한다. 전국 조류독감 퇴치 위원회 위원장을 맡고 있는 차투론 차이생 부총리와 위사누크르어응암,피닛 자루솜밧 부총리 등은 유임됐다. ◇태국 새 내각 주요 각료 명단 △외무 = 칸타티르 수파몽콘 △내무 = 칫차이 와나사팃야 △재무 = 솜킷 자투스리피탁(부총리 겸임) △상무 = 타농 비다야 △국방 = 탐"
c1_151307-1,천중핑씨가 보조 교통 경찰로 일하는 곳은 어디야?,구이저우성 카일리시,doc_0003,5,0.826257,doc_0003,doc_0003_chunk_002,X,히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,1,0.880686,doc_0003,doc_0003_chunk_003,O,공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,2,0.827672,doc_0003,doc_0003_chunk_000,X,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,3,0.82588,doc_0003,doc_0003_chunk_001,X,손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,4,0.823061,doc_0003,doc_0003_chunk_002,X,히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고
c1_151308-1,천중핑의 선행 사실을 접한 중국 기업 알리바바는 무엇을 하기로 했어?,‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여,doc_0003,5,0.821257,doc_0112,doc_0112_chunk_001,X,"받아들이지 않는다면 답답한 건 내가 아니라 정부다”라고 말했다. 이는 기존의 ‘선조사, 후공사’ 요구와 비교할 때 사실상 ‘공사 중지 요구’는 포기한 것이나 마찬가지라는게 측근들의 설명이다. 해결책을 찾는다면 ‘환경영향 공동 조사와 이를 위한 공사 일정 조정’ 정도에서찾아야 했는데 정부가 “일개인 때문에 국책사업을 자꾸만 중단한다는게 말이 되느냐”는 여론을 의식, 공동 조사마저 거부하는 바람에 사태가 악화될 대로 악화됐다는것. 한나라당과 민주노동당 등 야당 의원들이 ‘환경영향평가 재실시’ 결의안 상정등을 약속하고 있는 것은 이 점"
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,1,0.866787,doc_0003,doc_0003_chunk_001,X,손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,2,0.860058,doc_0003,doc_0003_chunk_000,X,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,3,0.85267,doc_0003,doc_0003_chunk_002,O,히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,4,0.847067,doc_0003,doc_0003_chunk_003,X,공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고 밝혔습니다. 천중핑의 선행 사실을 접한 중국 기업 알리바바도 ‘중국의 좋은 이웃상’과 함께 상금 1만 위안(약 170만원)을 수여하기로 했습니다. [아직 살만한 세상]은 점점 각박해지는 세상에 희망과 믿음을 주는 이들의 이야기입니다. 힘들고 지칠 때 아직 살만한 세상을 만들어가는 ‘아살세’ 사람들의 목소리를 들어보세요. 따뜻한 세상을 꿈꾸는 독자 여러분의 제보를 기다립니다. 맹경환 기자 khmaeng@kmib.co.kr
c1_151309-1,천중핑씨의 상태는 어때?,이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다,doc_0003,5,0.821031,doc_0146,doc_0146_chunk_003,X,2천억원의 사기대출을 받은 혐의 등으로 대검 중수부에 기소중지된 상태다. 5년 넘게 해외체류 중인 김 전 회장은 2002년께 독일에서 장협착증 수술을 받는등 건강이 악화돼 이듬해 1월께 검찰에 비공식적으로 자진귀국 의사를 타진한 적이있었으나 같은해 2월 빙모상을 당했을 때도 부인 정희자씨만 입국했을뿐 김 전 회장은 귀국치 않았다.
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,1,0.846292,doc_0003,doc_0003_chunk_000,X,중국의 한 여성 경찰이 아파트에서 추락하던 3세 아이를 살리고 자신은 혼수상태에 빠졌습니다. 의인(義人)의 소식이 알려지자 각박한 중국 사회에 큰 반향을 일으키고 있습니다. 5일 귀주도시망 등 중국 현지 언론에 따르면 구이저우성 카일리시에 보조 교통 경찰로 일하는 천중핑(49)은 지난달 28일 한 아파트에서 비상 상황이 발생했다는 연락을 받고 현장으로 향했습니다. 도착했을 때 아파트 4층 창문에서 여자 아이가 매달려 있었습니다. 곧이어 아이는 손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,2,0.846057,doc_0121,doc_0121_chunk_000,X,"에코 리브르/앙리 베베르 지음/ 임명주 옮김/8000원 ""아빠, 우리는 왜 좌파예요?"" 프랑스 사회당 소속 정치가이자 트로츠키주의자로 혁명적공산주의동맹의 리더로 쟁쟁한 좌파경력을 가진 앙리 베베르는 두 딸의 당돌한 질문에는 두손 두발을 들었다. ""아이구, 차라리 아이가 어떻게 태어나는지 알려 줄까?""라고 대답하는 아빠에게 ""됐거든요. 그건 다 알고 있거든요""라고 딸이 응수할 땐 킥킥 웃음이 터진다. 딸들은 현명하게도 휴가차 노르망디로 떠나는 자동차 안에서 이런 맹랑한 질문을 던졌다. 아빠가 어디로 도망갈 수도 없게 말이다. 그래서"
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,3,0.842004,doc_0003,doc_0003_chunk_002,O,히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,4,0.836443,doc_0113,doc_0113_chunk_003,X,"낸 이유도 역시 사랑하는 딸 때문이었습니다. [김민경/성폭력 피해자 : 제 딸이 나중에 커서 이런 일을 안 당했으면 좋겠지만, 만약에 당한다면, 저처럼 바보같이 침묵하지 말고 얘기할 수 있는 사회가 됐으면 좋겠어요.] KBS 뉴스 김채린입니다."""
c1_151310-1,3세 아이는 왜 4층 창문에 매달려 있었어?,열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다,doc_0003,5,0.835765,doc_0003,doc_0003_chunk_001,X,손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,1,0.852531,doc_0003,doc_0003_chunk_002,O,히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니다. 아이는 열쇠공이 문을 따는 소리에 겁을 먹고 창문 밖으로 도망을 치려다 사고를 당한 것으로 전해졌습니다. 아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것입니다. 아이의 엄마는 “천중핑의 도움이 없었다면 아이는 죽었을 것”이라며 딸을 구해준 천중핑에게 감사의 뜻을 전했습다. 카일리시 정부 대표와 공안부 관계자들도 천중핑이 입원한 병원을 찾아 위로하고 회복될때까지 도움을 아끼지 않겠다고
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,2,0.824165,doc_0192,doc_0192_chunk_002,X,"던 점원 등이 대피했고, 냉장고 등이 불에 타 소방서 추산 630만 원의 재산피해가 났습니다. 어제 저녁 7시쯤 경기도 고양시의 한 도로에서는 중앙선을 넘은 트럭이 마주 오던 탑차와 충돌하면서 운전자 2명 모두 의식을 잃고 병원으로 옮겨졌습니다. 경찰은 졸음운전 여부를 포함해 정확한 사고 경위를 조사 중입니다. KBS 뉴스 황경주입니다."""
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,3,0.815125,doc_0192,doc_0192_chunk_001,X,"8명이 다쳤습니다. 경찰은 정확한 사고 경위를 조사하고 있습니다. 어젯밤 10시 반쯤 서울 송파구의 한 도로에서는 강 모 씨가 몰던 트럭이 좌회전 신호를 기다리던 차량 4대를 잇달아 들이받았습니다. 강 씨는 머리를 다쳐 병원으로 옮겨졌고, 경찰은 강 씨의 혈중알콜농도를 측정하는 등 사고 경위를 조사하고 있습니다. 어젯밤 11시 50분쯤에는 서울 용산구의 한 음식점에서 튀김 기계가 가열돼 불이 나 50분 만에 꺼졌습니다. 이 불로 건물 내부에 있던 점원 등이 대피했고, 냉장고 등이 불에 타 소방서 추산 630만 원의 재산피해가 났습니"
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,4,0.81488,doc_0042,doc_0042_chunk_001,X,"고철수.47)에 의해 구조돼서귀포의료원으로 이송됐다. 금성호 선장 이씨는 ""닻을 내리고 조타실에서 잠을 자고 있는데 연기가 올라와조타실 밑에 있는 기관실문을 열어보니 이미 불길이 번져 있었다""며 ""조타실과 선원실에 잠자고 있는 선원들을 깨운 뒤 대피하면서 휴대전화로 인근에서 조업중인 대광호에 구조를 요청했다""고 말했다. 이씨는 또 ""선원 모두가 선수쪽으로 대피해 2∼3분 가량 대기했으나 더 이상 화기를 견디지 못해 한꺼번에 바다로 뛰어들어 충격방지용 아바벤다에 매달려 있다가시간이 지나면서 저수온으로 인한 탈진과 마비 증세로 하나둘"
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,5,0.814299,doc_0003,doc_0003_chunk_001,X,손에 힘이 빠지면서 밑으로 추락했습니다. 천중핑과 다른 세명의 이웃들이 달려갔습니다. 그리고 아이는 바닥이 아니라 천중핑의 팔에 떨어졌습니다. 중간 비막이 천막 때문에 속도가 줄기는 했지만 추락의 충격은 천중핑이 고스란히 감당해야 했습니다. 아이는 즉시 병원으로 옮겨져 치료를 받았습니다. 다리 골절로 그리 심각한 상황은 아니라고 합니다. 하지만 생명의 은인이자 영웅은 커다란 댓가를 치러야 했다. 뇌출혈로 인한 의식불명 상태에 빠진 것이다. 다행히 이틀 간의 코마 상태 이후 의식을 회복해 지난 2일부터 중환자실에서 치료를 받고 있습니
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,1,0.893688,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,2,0.876813,doc_0004,doc_0004_chunk_001,O,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,3,0.858241,doc_0004,doc_0004_chunk_002,O,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,4,0.832457,doc_0027,doc_0027_chunk_001,X,"로 개발제한구역내 무허가 건축 행위, 불법용도변경, 불법 물건적치, 불법 토지형질변경, 위법 시공 등을 점검할 계획이다. 국토부는 특히 특별점검 시 개발제한구역내 건축물 전수조사자료를 활용해 지자체별 불법 건축물 조치실태와, 이행강제금 제도의 집행 실태 및 실효성 등도 집중 점검할 예정이다. 국토부는 적발되는 불법행위에 대해 자진철거 및 원상복구토록 조치하고 이행하지 않을 경우, 고발과 이행강제금 부과 등 강력한 행정조치를 취하도록 해당 지자체에 통보할 방침이다. 한편, 국토부는 개발제한구역내 불법행위 근절을 위해 매년 1~2차례"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,5,0.82943,doc_0006,doc_0006_chunk_004,X,대제 도입 △원ㆍ하도급 불공정거래 근절 △비정규직 철폐 △근로시간 면제제도ㆍ복수노조제도와 관련한 노동조건 개선 등을 요구하고 있다.
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,1,0.866264,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,2,0.834045,doc_0004,doc_0004_chunk_001,O,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,3,0.801977,doc_0049,doc_0049_chunk_001,X,표들은 2003년 12월 “현행 임대차보호법은 2년마다 재계약을 하도록 하고 있지만 ㈜부영이 사전협의도 없이 해마다 5%씩 임대료를 올려 부당이득을 취하고 있다”며 2003~2004년 낸 임대료 인상분 7600여만원의 반환청구소송을 냈다. 이현수 장유부영아파트 임차인연합회 회장은 “법원이 임대료 일부를 돌려주라고 판결한 것은 임대업체의 과도한 임대료 인상이 부당하다는 것을 인정한 것”이라며 “지난 2년 동안 임대료가 인상된 1만여가구를 상대로 서명을 받아 집단 소송에 들어갈 것”이라고 말했다. 이에 대해 부영 쪽은 “임대주택법에는
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,4,0.801682,doc_0145,doc_0145_chunk_001,X,"2008년을 시작으로 지난해까지 10년 연속 세 자릿수 안타를 달성했고 2011년, 2013년부터 2017년에는 150안타 이상을 기록하며 KBO 리그를 대표하는 타자로 성장했다. 4월 2일 현재 경기당 평균 1.152개의 안타를 기록 중인 최형우는 개인통산 1,500안타 이상 달성한 선수 중 2016년을 끝으로 은퇴한 LG 이병규(1.173)에 이어 경기당 평균 2번째로 많은 안타를 생산하고 있다. 최형우의 장타 비율은 약 39.63%로 개인통산 1,494안타 중 592안타를 2루타 이상의 장타로 장식했다. 1,500안타 이상을"
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,5,0.801006,doc_0183,doc_0183_chunk_002,X,어들은 이에 관심을 기울이지 않았다. 2004년 대선에서도 역시 플로리다 주는 다시 대통령선거의 분수령이 됐다. 2000년의 선거부정에 관해서 의심의 여지가 없는 증거가 드러났기 때문에 많은 플로리다 주민은 지난 대선의 부정이 되풀이되는 것을 막기 위해 일찌감치 조직 만들기에 착수했다. 예를 들면 플로리다 주에서는 민주당의 변호사와 감시단체가 투표장에 와서 거부당한 사람은 누구라도 ‘이의신청’을 해서 잠정투표용지에 투표(challenge ballot)할 수 있는 제도를 확립했다. 이는 유권자의 자격심사를 충분히 하기 위한 것이었으며
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,1,0.876073,doc_0004,doc_0004_chunk_002,O,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,2,0.872339,doc_0004,doc_0004_chunk_001,X,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
