question_id,question,answer,expected_doc_id,rank,score,retrieved_doc_id,chunk_id,answer_in_chunk,retrieved_text
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,2,0.824165,doc_0192,doc_0192_chunk_002,X,"던 점원 등이 대피했고, 냉장고 등이 불에 타 소방서 추산 630만 원의 재산피해가 났습니다. 어제 저녁 7시쯤 경기도 고양시의 한 도로에서는 중앙선을 넘은 트럭이 마주 오던 탑차와 충돌하면서 운전자 2명 모두 의식을 잃고 병원으로 옮겨졌습니다. 경찰은 졸음운전 여부를 포함해 정확한 사고 경위를 조사 중입니다. KBS 뉴스 황경주입니다."""
c1_151311-1,열쇠공은 왜 잠긴 문을 따려고 한거야?,아이가 잠든 사이 돌보던 아이의 할머니가 쓰레기를 버리러 나갔다가 문이 잠기는 바람에 열쇠공을 불렀던 것,doc_0003,3,0.815125,doc_0192,doc_0192_chunk_001,X,"8명이 다쳤습니다. 경찰은 정확한 사고 경위를 조사하고 있습니다. 어젯밤 10시 반쯤 서울 송파구의 한 도로에서는 강 모 씨가 몰던 트럭이 좌회전 신호를 기다리던 차량 4대를 잇달아 들이받았습니다. 강 씨는 머리를 다쳐 병원으로 옮겨졌고, 경찰은 강 씨의 혈중알콜농도를 측정하는 등 사고 경위를 조사하고 있습니다. 어젯밤 11시 50분쯤에는 서울 용산구의 한 음식점에서 튀김 기계가 가열돼 불이 나 50분 만에 꺼졌습니다. 이 불로 건물 내부에 있던 점원 등이 대피했고, 냉장고 등이 불에 타 소방서 추산 630만 원의 재산피해가 났습니"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,1,0.893688,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,2,0.876813,doc_0004,doc_0004_chunk_001,O,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36509-1,부정당업자를 제재하는 '부정당제재'를 행하는 정부 기관은?,조달청,doc_0004,3,0.858241,doc_0004,doc_0004_chunk_002,O,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,1,0.866264,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,2,0.834045,doc_0004,doc_0004_chunk_001,O,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36510-1,부정당제재 건수가 233건이던 해는 언제인가?,2012년,doc_0004,3,0.801977,doc_0049,doc_0049_chunk_001,X,표들은 2003년 12월 “현행 임대차보호법은 2년마다 재계약을 하도록 하고 있지만 ㈜부영이 사전협의도 없이 해마다 5%씩 임대료를 올려 부당이득을 취하고 있다”며 2003~2004년 낸 임대료 인상분 7600여만원의 반환청구소송을 냈다. 이현수 장유부영아파트 임차인연합회 회장은 “법원이 임대료 일부를 돌려주라고 판결한 것은 임대업체의 과도한 임대료 인상이 부당하다는 것을 인정한 것”이라며 “지난 2년 동안 임대료가 인상된 1만여가구를 상대로 서명을 받아 집단 소송에 들어갈 것”이라고 말했다. 이에 대해 부영 쪽은 “임대주택법에는
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,1,0.876073,doc_0004,doc_0004_chunk_002,O,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,2,0.872339,doc_0004,doc_0004_chunk_001,X,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36511-1,본안 소송에서 조달청이 패소했다는 건 무엇을 의미하는가?,소송 제재 자체에 문제가 있었다는 의미,doc_0004,3,0.836857,doc_0112,doc_0112_chunk_001,X,"받아들이지 않는다면 답답한 건 내가 아니라 정부다”라고 말했다. 이는 기존의 ‘선조사, 후공사’ 요구와 비교할 때 사실상 ‘공사 중지 요구’는 포기한 것이나 마찬가지라는게 측근들의 설명이다. 해결책을 찾는다면 ‘환경영향 공동 조사와 이를 위한 공사 일정 조정’ 정도에서찾아야 했는데 정부가 “일개인 때문에 국책사업을 자꾸만 중단한다는게 말이 되느냐”는 여론을 의식, 공동 조사마저 거부하는 바람에 사태가 악화될 대로 악화됐다는것. 한나라당과 민주노동당 등 야당 의원들이 ‘환경영향평가 재실시’ 결의안 상정등을 약속하고 있는 것은 이 점"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,1,0.854837,doc_0004,doc_0004_chunk_001,X,거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의 행정가처분 소송 건수 증가세는 더 가파랐다. 2012년 20건에 불과했던 가처분 소송은 지난해 116건으로 4년만에 5.8배 급증했다. 올해는 7월까지 총 59건 접수됐다. 소송 결과 인용률(조달청 패소율)은 평균 86%에 달한다.부정당제제 행정처분의 원인이 되는 본안 소송도 해마다 늘고 있다. 지난해 본안 소송 건수는 107건에 달했다. 인용률은 28%까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,2,0.853067,doc_0004,doc_0004_chunk_000,O,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_36512-1,조달청은 불공정 조달행위가 생길 경우 어떻게 하고 있는가?,계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시,doc_0004,3,0.850443,doc_0004,doc_0004_chunk_002,X,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,1,0.925512,doc_0004,doc_0004_chunk_003,X,"이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace@mt.co.kr"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,2,0.894797,doc_0004,doc_0004_chunk_002,O,"까지 치솟았다. 본안 소송에서 조달청이 패소했다는 건 소송 제재 자체에 문제가 있었다는 의미다.엄 의원은 ""조달청이 정확한 행정 집행을 통해 업무를 마무리하는 것이 아니라 기업의 소송액 등 부담을 가중시키는 소송을 유발하고 있다""며 ""관련 제도 정비 등 조달행정 선진화를 통해 기업 부담을 가중시키는 소송이 남발하지 않도록 특단의 조치가 필요하다""고 강조했다.조달청 관계자는 ""지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것이 조달청 제재건수가 증가한 가장 큰 이유""라고 해명했다. 김평화 기자 peace"
c1_36513-1,조달청 관계자가 밝힌 조달청 제재건수가 증가한 가장 큰 이유는?,지방계약법이 개정되면서 지방자치단체의 부정당업자 제재권한이 조달청으로 이관된 것,doc_0004,3,0.89025,doc_0004,doc_0004_chunk_000,X,"[[the300]기업들 행정가처분 소송도 증가, 조달청 패소율 86%]조달청이 부정당업자를 제재하는 '부정당제재' 건수가 최근 4년 새 2배 가까이 증가한 것으로 확인됐다.28일 국회 기획재정위원회 소속 엄용수 |자유한국당| 의원실이 조달청에서 입수한 자료에 따르면 부정당제재 건수는 2012년 233건이던에서 지난해 442건으로 증가했다. 올해엔 7월까지 324건으로 나타났다.조달청은 불공정 조달행위가 생길 경우 계약심사협의회에서 내부 심의를 거쳐 부정당업체로 등록을 하고 제재를 실시하고 있다.조달청의 행정 처분에 대한 피제재기업의"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,1,0.879772,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,2,0.829546,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81296-1,화성 탐사 로버인 오퍼튜니티는 누가 만든거야?,NASA,doc_0005,3,0.814452,doc_0168,doc_0168_chunk_000,X,“태권도 기술·정신 함께 담아낼 터” “우리 프로젝트의 근본은 태권도 정신이다. 요새처럼 컴퓨터 게임의 버튼 하나로 적을 죽일 수 있는 시대에 태권도 정신의 의미는 크다고 생각한다. 정정당당히 겨뤄 승부를 내는 것을 말한다. 이런 게임문화에 익숙한 서유럽쪽에 한국의 태권도 정신을 느끼게 하는 작품을 만들겠다.” 경기도 문화의전당이 기획·제작해 오는 5월 말 서울에서 첫선을 보이는 태권도 소재 넌버벌 퍼포먼스 〈달밤의 기사〉(가제)의 연출을 맡은 키르키스탄 출신의 세계적인 연출가 빅토르 크라메르(43)가 28일 기자회견에서 “태권도의
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,1,0.878534,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,2,0.838995,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81297-1,오퍼튜니티는 언제 화성으로 하강했어?,2004년 1월,doc_0005,3,0.799385,doc_0200,doc_0200_chunk_001,X,"반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인 지구(Snowball Earth)”를 만들만큼의 우주 먼지를 지나갔으며, 6억 년에서 7억 5천만년 사이에 이러한 냉각이 일어났다는 것이다. 우리 은하에는 수많은 분자 상태의 구름이 있으며 이들이 뭉쳐서 먼지 입자로 변한다. 태양계는 은하 속을 움직이면서 1억 년에서 10억 년에 한번 꼴로 우주 먼지 구름을 지나간다. 먼지 입자는 태양 빛을 우주로 반사시키면서 지구에서 나오는 열을 우주로 통과시킨다. 결국 먼지 입자는 지구온난화를 일으키는 온"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,1,0.872686,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,2,0.835479,doc_0005,doc_0005_chunk_001,O,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81298-1,탐사 로버 오퍼튜니티는 어디서 탐사중이야?,화성,doc_0005,3,0.815699,doc_0058,doc_0058_chunk_002,X,"시 탐구영역의 경우 선택과목 시간별로 해당 과목의 문제지가 아닌 다른 문제지를 보고 있는 행위 △기타 시험 감독관 지시에 따르지 않는 행위 등. 여기에 올해부터 시험시간 중 화장실에 가거나 시험시간 때 금지 물품을 휴대한의심을 받은 수험생은 복도 감독관으로부터 휴대용 금속탐지기로 검색을 받아야 하며, 불응하면 부정행위로 간주된다. 또 시험장마다 휴대용 전파감식기를 1대씩 나눠줘 시험실을 무작위로 선정해 휴대전화 사용 여부를 점검하게 되는데, 전파가 이용된 사실이 감지되면 그 교시 시험이 끝난 뒤 휴대용 금속탐지기를 동원, 검색을 실"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,1,0.912164,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,2,0.876177,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81299-1,오퍼튜니티가 화성 표면에서 발견한건 뭐야?,운석으로 보이는 특이한 암석,doc_0005,3,0.812514,doc_0200,doc_0200_chunk_000,X,"◈ 과거 지구가 우주의 먼지 구름을 통과하면서 급속히 냉각됐을지도 모른다는 새로운 이론이 나왔다. 이에 따르면, 먼지 구름에 의해 지구 전체가 완전하게 얼음으로 뒤덮였다는 것이다. 미국과 러시아 과학자들은 성간 먼지가 지구 대기에 축적되어 지구를 냉각시켰으며, 이로 인해 지구 전체가 눈에 덮였을 것이라고 주장하고 있다. University of Colorado의 Alexander Pavlov와 그의 동료들은 이러한 우주 먼지에 의한 기후 냉각이 반드시 일어난다고 주장했다. 지난 20억 년 동안 태양계가 적어도 두 번 이상 “눈 덮인"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,1,0.895426,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,2,0.827642,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81300-1,탐사 로버는 어떻게 화성 표면에서 암석을 처음 발견했어?,화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서,doc_0005,3,0.805376,doc_0088,doc_0088_chunk_002,X,"에 발생했는데 강한 바람을 타고 확산돼 일주일간 계속됐다”고 설명했다. 화재는 민심을 험악하게 만들었고 네로 황제는 화마의 원인을 소수 그리스도인에게 돌렸다. 초기 기독교 박해는 이렇게 시작돼 그리스도인은 전 세계로 흩어진다. 이밖에도 마르틴 루터가 부인 카타리나 폰 보라를 너무나 사랑해 신약성경 갈라디아서에 비유했던 이야기, ‘신학대전’을 썼던 토마스 아퀴나스는 그가 소속한 수도회 규칙상 도보로만 다녀야 해서 1600㎞를 걸었다는 일화 등은 흥미진진하다. 책의 주요 부분마다 박스 정보를 배치해 읽는 재미도 더했다. 유 교수는 “기"
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,1,0.919409,doc_0005,doc_0005_chunk_001,X,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,2,0.903064,doc_0005,doc_0005_chunk_000,O,"◈ NASA의 화성 탐사 로버인 오퍼튜니티(Opportunity)가 화성 표면에서 운석으로 보이는 특이한 암석을 발견했다. 탐사 로버는 약 2주 전, 지난 2004년 1월에 화성으로 하강할 때 사용된 열 차폐 방패(heat shield)에 접근하면서 이 암석을 처음 발견했다. 약 감자 하나만한 크기의 이 암석은 표면이 울퉁불퉁한 홈이 파여 있기 때문에 지상 관제소 사람들의 관심을 받았다. 오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과"
c1_81301-1,과학자들이 오퍼튜니티가 발견한 암석이 금속 성분이 많이 포함된 운석인 것으로 생각하는 이유는?,"오퍼튜니티의 적외선 분광계인 Mini-TES의 분석에 따르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에",doc_0005,3,0.82548,doc_0007,doc_0007_chunk_002,X,"더 귀중하게 봤습니다. 왜냐하면 소나 양이 제단보다 더 재산 가치가 높았기 때문입니다. 금보다 성전이 더 크다는 것을 보지 못하고 예물보다 제단이 더 귀한 것을 못 보는 자들, 이들이 영적 소경입니다. 이런 사람들이 인도자가 돼 백성을 인도하는 것에 예수님께서는 진노했습니다. 오늘날 상황도 이와 같습니다. 영적 소경이 인도자가 돼 이끄는 성도는 성전이 아니라 금을 좇게 됩니다. 금전만능주의, 성공제일주의, 축복신앙, 번영신학 같은 거짓 가르침을 따르게 됩니다. 따라서 성도는 눈을 뜨고 영적 인도자가 소경인지 아닌지를 점검해야 합니"
c1_81302-1,오퍼튜니티호는 주말동안 무엇을 할거야?,이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것,doc_0005,1,0.826764,doc_0005,doc_0005_chunk_001,O,"르면, 이 암석에서는 화성 암석에서 나오는 전형적인 열 적외선이 나오지 않았기 때문에, 과학자들은 이것이 금속 성분이 많이 포함된 운석인 것으로 생각하고 있다. 오퍼튜니티호는 주말 동안 이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것이다."
c1_81302-1,오퍼튜니티호는 주말동안 무엇을 할거야?,이 암석 근처에 머물면서 이것이 운석인지를 확실하게 알아낼 것,doc_0005,2,0.825276,doc_0024,doc_0024_chunk_000,X,"말도, 생각도, 행동도 하지 않아야 한다. 숨 쉬는 것 외에는 웬만하면 아무것도 하지 않아야 한다. 그래야 우승할 수 있다. 서울시는 이달 22일 오후 3시부터 6시까지 여의도한강공원 너른들판에서 ‘2018 한강 멍 때리기 대회’를 개최한다고 3일 밝혔다. 올해로 3회째인 대회는 ‘아무것도 하지 않는 것도 가치 있는 행위’라는 알리는 일종의 ‘단체 퍼포먼스’다. 할 게 넘쳐나고 급변하는 세상에서 살아가는 누군가에겐 휴식과 치료의 의미가 있다. 대회의 우승방법은 간단하다. 90분간 ‘멍 때리면’ 된다. 어떤 행동도 생각도 하지 않고"
